index,VIN (1-10),DOL Vehicle ID,Model Year,Make,Model,New or Used Vehicle,Sale Date,Transaction Type,Transaction Date,Year,County,City,Postal Code
363400,KNDCR3LF9R,254982248,2024,KIA,Niro,New,September 16 2023,Original Title,October 16 2023,2023,Kitsap,BREMERTON,98310.0
363739,WA1G2AFY1N,203555089,2022,AUDI,Q5,New,April 30 2022,Original Title,May 19 2022,2022,Thurston,OLYMPIA,98502.0
363755,1V2DSPE8XR,269573132,2024,VOLKSWAGEN,ID.4,New,,Original Registration,July 09 2024,2024,King,SEATTLE,98116.0
363874,5LMYJ9YY1L,123970612,2020,LINCOLN,Aviator,New,September 12 2020,Original Title,October 05 2020,2020,King,MERCER ISLAND,98040.0
363991,YV4H60RC8S,272309341,2025,VOLVO,XC60,New,August 25 2024,Original Title,September 26 2024,2024,King,SEATTLE,98126.0
364056,1G1RA6E47F,264729076,2015,CHEVROLET,Volt,New,February 27 2015,Original Registration,March 13 2015,2015,King,BELLEVUE,98007.0
364085,KM8K23AG0L,118033821,2020,HYUNDAI,Kona,New,,Original Registration,September 04 2020,2020,King,SEATTLE,98107.0
364265,KMHE14L2XG,345307602,2016,HYUNDAI,Sonata,New,July 30 2016,Original Title,August 25 2016,2016,King,SEATTLE,98103.0
364328,KMUKEDTB8P,227227619,2023,GENESIS,GV60,New,December 12 2022,Original Title,January 10 2023,2023,Snohomish,BOTHELL,98012.0
364536,WVWKP7AU5G,143656292,2016,VOLKSWAGEN,e-Golf,New,,Original Title,June 03 2016,2016,King,SEATTLE,98118.0
364767,WBA8E1C32H,124902942,2017,BMW,330e,New,,Original Registration,July 14 2017,2017,King,SEATTLE,98109.0
364806,WAUTPBFF9G,183599097,2016,AUDI,A3,New,,Original Registration,May 22 2017,2017,King,KIRKLAND,98033.0
364869,WBY2Z4C50K,255394590,2019,BMW,i8,New,,Original Registration,October 15 2019,2019,King,MERCER ISLAND,98040.0
365120,WA13AAGE4M,167044671,2021,AUDI,e-tron Sportback,New,,Original Registration,August 03 2021,2021,King,SAMMAMISH,98074.0
365269,WBY2Z4C55K,329146422,2019,BMW,i8,New,August 07 2019,Original Title,August 29 2019,2019,King,SEATTLE,98112.0
365701,5YJXCBE47M,143939365,2021,TESLA,Model X,New,December 29 2020,Original Title,January 26 2021,2021,Clark,VANCOUVER,98660.0
365794,WA1E2BFY8P,229548826,2023,AUDI,Q5 e,New,January 22 2023,Original Title,February 23 2023,2023,King,SEATTLE,98105.0
365854,JA3215H43E,6665235,2014,MITSUBISHI,i-MiEV,New,,Original Registration,January 09 2016,2016,King,SEATTLE,98118.0
365896,VCF1SAU25P,263062943,2023,FISKER,Ocean,New,,Original Registration,April 29 2024,2024,Snohomish,BOTHELL,98012.0
365900,1N4CZ1CV3S,272150861,2025,NISSAN,Leaf,New,,Original Registration,September 09 2024,2024,Thurston,OLYMPIA,98501.0
366013,WAUSPBFF4G,145733367,2016,AUDI,A3,New,January 23 2016,Original Registration,February 18 2016,2016,King,SEATTLE,98112.0
366112,5NMMCET15P,240350750,2023,GENESIS,GV70,New,May 26 2023,Original Title,June 16 2023,2023,King,SEATTLE,98115.0
366174,5YJSA1AC7D,264474892,2013,TESLA,Model S,New,June 08 2013,Original Registration,June 18 2013,2013,King,BELLEVUE,98005.0
366210,JHMZC5F16L,128619879,2020,HONDA,Clarity,New,,Original Registration,November 20 2020,2020,King,LAKE FOREST PARK,98155.0
366768,1C4RJYD65R,259991364,2024,JEEP,Grand Cherokee,New,,Original Registration,December 19 2023,2023,King,SEATTLE,98118.0
367089,WMZ23BS00N,187414517,2022,MINI,Countryman,New,January 23 2022,Original Title,February 15 2022,2022,King,SEATTLE,98103.0
367170,WA1K2BFZ5P,239937330,2023,AUDI,Q4,New,May 20 2023,Original Title,June 15 2023,2023,King,SEATTLE,98199.0
367249,1G1RB6E43C,151968694,2012,CHEVROLET,Volt,New,July 29 2012,Original Registration,August 24 2012,2012,King,BELLEVUE,98006.0
367517,1N4BZ1DV3M,171013692,2021,NISSAN,Leaf,New,,Original Registration,August 25 2021,2021,King,SAMMAMISH,98074.0
367690,5YJSA1DG1D,183192460,2013,TESLA,Model S,New,February 25 2013,Original Registration,March 06 2013,2013,Kitsap,POULSBO,98370.0
367713,1FADP3R40H,213100765,2017,FORD,Focus,New,,Original Registration,February 12 2018,2018,Clark,WASHOUGAL,98671.0
367907,KM8JBDA24P,244722047,2023,HYUNDAI,Tucson,New,,Original Registration,June 13 2023,2023,King,SEATTLE,98136.0
367933,5YJXCAE41L,102164065,2020,TESLA,Model X,New,,Original Registration,March 17 2020,2020,King,SEATTLE,98105.0
367936,7PDSGABL6R,265714662,2024,RIVIAN,R1S,New,,Original Registration,April 16 2024,2024,King,SEATTLE,98112.0
367937,WBY7Z6C53J,347374828,2018,BMW,i3,New,August 06 2018,Original Title,August 20 2018,2018,Clark,VANCOUVER,98686.0
367968,YV4ED3UL2P,221318744,2023,VOLVO,XC40,New,November 09 2022,Original Title,December 06 2022,2022,King,SEATTLE,98146.0
368045,5YJSA1AC5D,219508838,2013,TESLA,Model S,New,May 18 2013,Original Title,June 06 2013,2013,King,SAMMAMISH,98074.0
368073,WAUUPBFF1G,270227184,2016,AUDI,A3,New,January 29 2016,Original Title,March 03 2016,2016,King,MERCER ISLAND,98040.0
368109,KNDCC3LD6L,124699263,2020,KIA,Niro,New,,Original Registration,October 23 2020,2020,King,SEATTLE,98136.0
368288,WAUUPBFF3J,474091481,2018,AUDI,A3,New,,Original Registration,November 13 2018,2018,King,SEATTLE,98112.0
368492,WMZ23BS06M,186019809,2021,MINI,Countryman,New,December 12 2021,Original Title,January 04 2022,2022,King,SEATTLE,98108.0
368547,5YJSA1CP2C,5502710,2012,TESLA,Model S,New,December 20 2012,Original Registration,January 25 2013,2013,King,SEATTLE,98116.0
368570,WVGKMPE22N,230485020,2022,VOLKSWAGEN,ID.4,New,,Original Registration,March 24 2023,2023,King,SEATTLE,98125.0
368607,KNDC34LB2R,263180718,2024,KIA,EV6,New,April 08 2024,Original Title,July 31 2024,2024,Clark,VANCOUVER,98686.0
368616,5YJXCDE20G,348417408,2016,TESLA,Model X,New,December 30 2016,Original Title,February 02 2017,2017,King,SEATTLE,98144.0
368619,WMEEJ9AA7E,100607685,2014,SMART,Fortwo Electric Drive,New,,Original Registration,August 07 2014,2014,Clark,VANCOUVER,98683.0
368770,YV4H60DW9P,219821136,2023,VOLVO,XC60,New,October 29 2022,Original Title,November 15 2022,2022,King,SEATTLE,98107.0
368803,KM8KN4AEXN,219150830,2022,HYUNDAI,Ioniq 5,New,,Original Registration,October 17 2022,2022,King,SEATTLE,98109.0
368879,1G1FW6S00L,132825423,2020,CHEVROLET,Bolt EV,New,,Original Registration,October 15 2020,2020,King,SEATTLE,98104.0
368881,1G1FW6S04M,167178182,2021,CHEVROLET,Bolt EV,New,June 09 2021,Original Title,June 22 2021,2021,King,SEATTLE,98104.0
368883,1FADP3R47H,127454120,2017,FORD,Focus,New,,Original Registration,July 25 2017,2017,King,SEATTLE,98104.0
368887,1G1FW6S04L,132417036,2020,CHEVROLET,Bolt EV,New,,Original Registration,October 15 2020,2020,King,SEATTLE,98104.0
368895,1G1FW6S09M,167290966,2021,CHEVROLET,Bolt EV,New,June 08 2021,Original Title,June 22 2021,2021,King,SEATTLE,98104.0
368911,WBY7Z4C56J,207588447,2018,BMW,i3,New,April 27 2018,Original Title,May 25 2018,2018,King,RENTON,98057.0
369045,KNDCC3LD4N,192391923,2022,KIA,Niro,New,,Original Registration,February 28 2022,2022,King,FEDERAL WAY,98023.0
369252,WP1AE2AY5N,218921832,2022,PORSCHE,Cayenne,New,August 13 2022,Original Title,September 02 2022,2022,Kitsap,BAINBRIDGE ISLAND,98110.0
369338,1FTVW5L7XR,269863590,2024,FORD,F-150,New,August 03 2024,Original Title,August 24 2024,2024,Snohomish,MILL CREEK,98012.0
369415,WA1AAAGE4P,230929667,2023,AUDI,e-tron,New,,Original Registration,March 30 2023,2023,King,SEATTLE,98116.0
369652,1FADP3R42F,181889753,2015,FORD,Focus,New,,Original Registration,April 04 2015,2015,Clark,BATTLE GROUND,98604.0
369967,3FMTK1RM3N,212168162,2022,FORD,Mustang Mach-E,New,August 22 2022,Original Title,September 14 2022,2022,Snohomish,BOTHELL,98012.0
370045,1FADP3R48J,112949903,2018,FORD,Focus,New,May 14 2018,Original Title,May 22 2018,2018,King,FEDERAL WAY,98023.0
370055,3GN7DLRP6R,267158279,2024,CHEVROLET,Equinox EV,New,,Original Registration,August 02 2024,2024,Clark,YACOLT,98675.0
370056,YV4H60DP1R,267375839,2024,VOLVO,XC60,New,June 26 2024,Original Title,August 05 2024,2024,King,BELLEVUE,98008.0
370406,LREKK5RX9J,301144721,2018,CADILLAC,CT6,New,,Original Registration,September 27 2018,2018,King,BELLEVUE,98005.0
370754,YV4BR00K8L,478549984,2020,VOLVO,XC90,New,December 02 2019,Original Title,December 03 2019,2019,Snohomish,BOTHELL,98012.0
370774,3FMTK3R77R,267044795,2024,FORD,Mustang Mach-E,New,June 21 2024,Original Title,July 24 2024,2024,King,LAKE FOREST PARK,98155.0
370915,1N4AZ1BV5M,154276825,2021,NISSAN,Leaf,New,April 24 2021,Original Title,May 13 2021,2021,King,SEATTLE,98136.0
371087,YV4H60DM7N,203154906,2022,VOLVO,XC60,New,,Original Registration,June 07 2022,2022,King,SEATTLE,98109.0
371387,WVWPR7AU6J,6309978,2018,VOLKSWAGEN,e-Golf,New,,Original Registration,January 15 2019,2019,King,SEATTLE,98103.0
371406,KM8K33AG4K,9576269,2019,HYUNDAI,Kona,New,October 24 2019,Original Title,November 08 2019,2019,Clark,VANCOUVER,98683.0
371551,JTJKKCFZ4S,272322865,2025,LEXUS,NX,New,August 05 2024,Original Title,August 07 2024,2024,Clark,VANCOUVER,98682.0
371583,WBA8E1C38H,211646347,2017,BMW,330e,New,March 17 2017,Original Title,April 18 2017,2017,King,SEATTLE,98103.0
371694,W1KCG2EB0P,267240249,2023,MERCEDES-BENZ,EQS-Class Sedan,New,,Original Registration,August 30 2024,2024,King,SEATTLE,98122.0
371832,LREKK5RX3J,207104460,2018,CADILLAC,CT6,New,June 21 2018,Original Title,July 13 2018,2018,King,BELLEVUE,98006.0
372035,WAUUPBFF0H,314783913,2017,AUDI,A3,New,,Original Registration,July 26 2017,2017,King,SEATTLE,98116.0
372225,YV4BR0DL0K,286426304,2019,VOLVO,XC60,New,July 23 2019,Original Title,August 30 2019,2019,King,SEATTLE,98112.0
372256,WP1AH2AY8N,216873163,2022,PORSCHE,Cayenne,New,,Original Registration,August 22 2022,2022,King,BELLEVUE,98004.0
372296,4JGDA6DB5J,289890317,2018,MERCEDES-BENZ,GLE-Class,New,,Original Registration,January 29 2018,2018,King,SAMMAMISH,98075.0
372388,2C4RC1N77N,227129731,2022,CHRYSLER,Pacifica,New,,Original Registration,December 27 2022,2022,King,SEATTLE,98105.0
372786,JTMCB3FV1P,256159368,2023,TOYOTA,RAV4 Prime,New,,Original Registration,October 05 2023,2023,Clark,VANCOUVER,98661.0
373065,YV4H60DZ5N,202183390,2022,VOLVO,XC60,New,April 24 2022,Original Title,May 16 2022,2022,King,SEATTLE,98136.0
373142,JTDKN3DP5E,107151019,2014,TOYOTA,Prius Plug-in,New,May 17 2014,Original Registration,June 11 2014,2014,Snohomish,BOTHELL,98021.0
373218,4JGDX5FB6R,262789215,2024,MERCEDES-BENZ,EQS-Class SUV,New,,Original Registration,March 01 2024,2024,King,SAMMAMISH,98075.0
373220,WP1BE2AY7M,153951626,2021,PORSCHE,Cayenne,New,,Original Registration,May 13 2021,2021,King,SEATTLE,98112.0
373515,YV4BK0DP6L,106939514,2020,VOLVO,XC60,New,June 06 2020,Original Title,July 16 2020,2020,King,SEATTLE,98105.0
373714,3GPKHVRJ8R,271977779,2024,HONDA,Prologue,New,,Original Registration,August 30 2024,2024,King,BELLEVUE,98008.0
373774,WB533CF01R,254742568,2024,BMW,iX,New,,Original Registration,October 12 2023,2023,King,MERCER ISLAND,98040.0
373973,3MW5P7J03N,203244037,2022,BMW,330e,New,,Original Registration,May 19 2022,2022,Clark,VANCOUVER,98661.0
374155,YV4H600A2P,227306243,2023,VOLVO,XC90,New,December 07 2022,Original Title,January 05 2023,2023,King,RENTON,98056.0
374274,1G1FX6S0XK,275613579,2019,CHEVROLET,Bolt EV,New,November 17 2019,Original Title,December 12 2019,2019,King,SEATTLE,98118.0
374396,WBY8P2C04L,106314785,2020,BMW,i3,New,,Original Registration,April 22 2020,2020,King,MERCER ISLAND,98040.0
374491,YV4BR0CK6N,177735379,2022,VOLVO,XC90,New,September 18 2021,Original Title,October 14 2021,2021,King,SAMMAMISH,98075.0
374549,5UXKT0C55H,349474842,2017,BMW,X5,New,,Original Registration,December 30 2016,2016,King,BELLEVUE,98006.0
374600,YSMEG3KA8P,240236454,2023,POLESTAR,PS2,New,May 19 2023,Original Title,June 01 2023,2023,Kitsap,POULSBO,98370.0
374745,W1N9M1DB5R,266071417,2024,MERCEDES-BENZ,EQB-Class,New,May 11 2024,Original Title,June 06 2024,2024,King,BELLEVUE,98006.0
374793,5YJRE1A19A,2343918,2010,TESLA,Roadster,New,October 30 2010,Original Title,December 07 2010,2010,King,KIRKLAND,98033.0
374797,5YJRE1A18A,167559423,2010,TESLA,Roadster,New,May 31 2010,Original Registration,June 22 2010,2010,King,KIRKLAND,98033.0
374820,SADHB2S11L,125745371,2020,JAGUAR,I-PACE,New,,Original Registration,October 13 2020,2020,King,SEATTLE,98108.0
374950,WAUSPBFF5H,255618989,2017,AUDI,A3,New,July 06 2017,Original Title,July 07 2017,2017,King,SEATTLE,98112.0
374981,2C4RC1N7XN,204991783,2022,CHRYSLER,Pacifica,New,,Original Registration,June 16 2022,2022,King,AUBURN,98002.0
375332,YV4ER3XL6R,261387472,2024,VOLVO,XC40,New,,Original Registration,February 23 2024,2024,King,SHORELINE,98177.0
375415,YV4H60CL4N,210005057,2022,VOLVO,XC90,New,,Original Registration,August 19 2022,2022,King,SEATTLE,98112.0
376037,WP0AD2A72E,208185022,2014,PORSCHE,Panamera,New,,Original Title,September 26 2014,2014,Yakima,YAKIMA,98908.0
376401,3FMTK1R41P,258308508,2023,FORD,Mustang Mach-E,New,November 18 2023,Original Title,November 30 2023,2023,Thurston,LACEY,98516.0
376781,3FMTK2R7XM,179057686,2021,FORD,Mustang Mach-E,New,September 28 2021,Original Title,September 28 2021,2021,King,SEATTLE,98116.0
376784,2C4RC1L73K,125483592,2019,CHRYSLER,Pacifica,New,April 05 2019,Original Title,April 10 2019,2019,Clark,VANCOUVER,98682.0
376937,1G1RD6S57K,142392953,2019,CHEVROLET,Volt,New,,Original Registration,February 28 2019,2019,Kitsap,BAINBRIDGE ISLAND,98110.0
376964,2C4RC1L72M,151378118,2021,CHRYSLER,Pacifica,New,,Original Registration,May 12 2021,2021,King,SEATTLE,98136.0
376994,WP1AE2AY5K,328735123,2019,PORSCHE,Cayenne,New,September 30 2019,Original Title,October 18 2019,2019,King,SAMMAMISH,98074.0
377121,1C4RJYC65N,227269129,2022,JEEP,Grand Cherokee,New,December 31 2022,Original Title,January 12 2023,2023,Kitsap,BAINBRIDGE ISLAND,98110.0
377143,KNDC34LA0P,244410323,2023,KIA,EV6,New,June 24 2023,Original Title,July 05 2023,2023,King,ISSAQUAH,98027.0
377147,4JGDA6DB2J,128812302,2018,MERCEDES-BENZ,GLE-Class,New,,Original Registration,November 17 2020,2020,King,MERCER ISLAND,98040.0
377418,1FMCU0LZ9M,181586576,2021,FORD,Escape,New,November 02 2021,Original Title,December 01 2021,2021,King,SEATTLE,98107.0
377564,KNDCC3LD0N,185375284,2022,KIA,Niro,New,November 14 2021,Original Title,November 29 2021,2021,King,SEATTLE,98118.0
378194,KMHC85LJ5L,176476856,2020,HYUNDAI,Ioniq,New,,Original Registration,August 05 2021,2021,Clark,VANCOUVER,98663.0
378343,WAUEJBFW0P,230120817,2023,AUDI,e-tron GT,New,February 01 2023,Original Title,February 22 2023,2023,King,ISSAQUAH,98029.0
378393,YV4BR00L5N,187396555,2022,VOLVO,XC90,New,,Original Registration,January 25 2022,2022,King,SEATTLE,98108.0
378404,W1KEG2CB8P,237663499,2023,MERCEDES-BENZ,EQE-Class Sedan,New,April 17 2023,Original Title,May 15 2023,2023,King,RENTON,98056.0
378412,50EA1TEA4R,269418292,2024,LUCID,Air,New,May 29 2024,Original Title,June 24 2024,2024,King,SEATTLE,98118.0
378457,KNDCD3LD0J,180355304,2018,KIA,Niro,New,,Original Registration,August 16 2018,2018,Thurston,LACEY,98503.0
378618,WA1F2AFY4M,150044135,2021,AUDI,Q5 e,New,,Original Registration,April 14 2021,2021,King,SEATTLE,98105.0
378636,2C4RC1N74K,110497607,2019,CHRYSLER,Pacifica,New,,Original Registration,August 14 2019,2019,Clark,VANCOUVER,98686.0
378678,2C4RC1H76L,137397228,2020,CHRYSLER,Pacifica,New,,Original Registration,January 14 2021,2021,Clark,VANCOUVER,98682.0
378743,YSMEG3KA4P,224732658,2023,POLESTAR,PS2,New,,Original Registration,October 27 2022,2022,King,SEATTLE,98199.0
378804,WBY8P4C58K,139463873,2019,BMW,i3,New,October 05 2019,Original Title,October 31 2019,2019,King,SEATTLE,98118.0
379205,WAUBHBFWXP,228906121,2023,AUDI,RS e-tron GT,New,,Original Registration,February 10 2023,2023,King,KIRKLAND,98033.0
379346,7JRBR0FM2M,141281045,2021,VOLVO,S60,New,January 04 2021,Original Title,January 28 2021,2021,King,MERCER ISLAND,98040.0
379602,W1KCG2DB2N,187128140,2022,MERCEDES-BENZ,EQS-Class Sedan,New,,Original Registration,January 20 2022,2022,King,BELLEVUE,98004.0
379670,3FMTK4SX6R,267381341,2024,FORD,Mustang Mach-E,New,July 15 2024,Original Title,July 15 2024,2024,King,SEATTLE,98105.0
379693,YV4H60DA7P,230860850,2023,VOLVO,XC60,New,,Original Registration,March 14 2023,2023,Jefferson,PORT LUDLOW,98365.0
380084,YV4H60DV7P,218296543,2023,VOLVO,XC60,New,,Original Registration,September 16 2022,2022,King,BELLEVUE,98006.0
380110,W1N9M1DB2P,238807404,2023,MERCEDES-BENZ,EQB-Class,New,April 23 2023,Original Title,May 11 2023,2023,King,SEATTLE,98115.0
380235,KNDCM3LD6L,154056871,2020,KIA,Niro,New,May 15 2021,Original Title,June 21 2021,2021,King,SEATTLE,98103.0
380521,JTDKN3DP2E,232497345,2014,TOYOTA,Prius Plug-in,New,August 24 2014,Original Title,September 04 2014,2014,King,SEATTLE,98103.0
380570,3FMTK3R73N,219001919,2022,FORD,Mustang Mach-E,New,,Original Registration,October 19 2022,2022,Clark,CAMAS,98607.0
380709,1V2DSPE88R,270188124,2024,VOLKSWAGEN,ID.4,New,July 10 2024,Original Title,July 10 2024,2024,King,SEATTLE,98101.0
380911,1GYKPMRK5P,238619916,2023,CADILLAC,Lyriq,New,,Original Registration,April 25 2023,2023,King,SEATTLE,98102.0
381183,LVYBR0AL3K,186150891,2019,VOLVO,S90,New,,Original Registration,January 03 2022,2022,King,SAMMAMISH,98074.0
381200,5YJXCDE29G,178695037,2016,TESLA,Model X,New,December 26 2016,Original Title,February 02 2017,2017,King,SAMMAMISH,98074.0
381403,KMHM24AC4R,266856341,2024,HYUNDAI,Ioniq 6,New,May 11 2024,Original Title,June 05 2024,2024,King,BELLEVUE,98005.0
381428,WA1G2AFY3M,161675174,2021,AUDI,Q5 e,New,June 24 2021,Original Title,July 27 2021,2021,King,SEATTLE,98103.0
381671,JTJAAAAB6R,267109797,2024,LEXUS,RZ,New,July 16 2024,Original Title,August 01 2024,2024,King,KIRKLAND,98033.0
381725,KM8KR4AE7P,258008761,2023,HYUNDAI,Ioniq 5,New,,Original Registration,December 11 2023,2023,King,SEATTLE,98119.0
382106,KMUKEDSB8R,267140870,2024,GENESIS,GV60,New,June 08 2024,Original Title,July 12 2024,2024,King,SEATTLE,98118.0
382530,5YJXCBE58M,202118325,2021,TESLA,Model X,New,,Original Registration,June 28 2022,2022,King,BELLEVUE,98004.0
382599,KMHE14L25G,116754410,2016,HYUNDAI,Sonata,New,January 21 2017,Original Title,February 10 2017,2017,Island,CAMANO ISLAND,98282.0
382789,50EA1GBA5N,228877883,2022,LUCID,Air,New,,Original Registration,January 12 2023,2023,King,KIRKLAND,98033.0
382794,WAUFJBFW5R,267438762,2024,AUDI,e-tron GT,New,,Original Registration,July 08 2024,2024,King,SEATTLE,98199.0
382824,WAUSPBFF8H,213923230,2017,AUDI,A3,New,May 11 2017,Original Title,June 15 2017,2017,King,SEATTLE,98105.0
382864,3FA6P0PU8F,214684375,2015,FORD,Fusion,New,,Original Title,August 15 2016,2016,King,BELLEVUE,98004.0
382953,3GNKDHRK7R,267255026,2024,CHEVROLET,Blazer EV,New,June 06 2024,Original Title,July 11 2024,2024,Yakima,YAKIMA,98902.0
383392,WA1F2AFY0P,221265936,2023,AUDI,Q5 e,New,,Original Registration,December 20 2022,2022,King,BELLEVUE,98005.0
383583,3FMTK3R76N,219653745,2022,FORD,Mustang Mach-E,New,September 30 2022,Original Title,October 26 2022,2022,Thurston,LACEY,98516.0
383874,YV4H60LE0R,264582713,2024,VOLVO,XC90,New,,Original Registration,May 10 2024,2024,King,SEATTLE,98105.0
384205,YV4H60DJ1R,263144682,2024,VOLVO,XC60,New,March 23 2024,Original Title,May 30 2024,2024,King,LAKE FOREST PARK,98155.0
384532,WA1VCBGE1N,226164606,2022,AUDI,e-tron,New,November 10 2022,Original Title,December 14 2022,2022,King,KIRKLAND,98033.0
384535,WBA7W4C05L,8919494,2020,BMW,745e,New,,Original Registration,January 30 2020,2020,King,KIRKLAND,98033.0
384555,JTMAAAAA6R,264843785,2024,TOYOTA,bZ4X,New,,Original Registration,April 29 2024,2024,Thurston,OLYMPIA,98516.0
384596,7JRBR0FL8M,142161554,2021,VOLVO,S60,New,January 23 2021,Original Title,February 08 2021,2021,King,SEATTLE,98105.0
384644,WP0AC2Y16L,141393108,2020,PORSCHE,Taycan,New,September 09 2020,Original Title,February 02 2021,2021,King,HUNTS POINT,98004.0
384652,WMEEJ9AA2F,174975895,2015,SMART,Fortwo Electric Drive,New,,Original Registration,August 11 2015,2015,King,MERCER ISLAND,98040.0
385007,YV4H60RD8S,273523736,2025,VOLVO,XC60,New,September 07 2024,Original Title,September 23 2024,2024,Snohomish,MILL CREEK,98012.0
385076,1FMCU0LZ7M,179925028,2021,FORD,Escape,New,,Original Registration,October 30 2021,2021,King,SEATTLE,98105.0
385117,WP0AD2Y10P,244158316,2023,PORSCHE,Taycan,New,,Original Registration,June 27 2023,2023,King,HUNTS POINT,98004.0
385122,WP0AB2Y17M,167093503,2021,PORSCHE,Taycan,New,July 03 2021,Original Title,August 06 2021,2021,King,HUNTS POINT,98004.0
385137,KM8K53AG9M,148681949,2021,HYUNDAI,Kona Electric,New,,Original Registration,April 16 2021,2021,King,SEATTLE,98103.0
385219,WDDVP9AB8E,142643140,2014,MERCEDES-BENZ,B-Class,New,,Original Title,August 17 2016,2016,King,SEATTLE,98105.0
385260,JHMZC5F39K,100911611,2019,HONDA,Clarity,New,,Original Registration,February 05 2020,2020,King,ISSAQUAH,98027.0
385283,1FT6W3L78R,270947988,2024,FORD,F-150,New,,Original Registration,July 18 2024,2024,Kitsap,OLALLA,98359.0
385406,KMHC65LD5L,120484038,2020,HYUNDAI,Ioniq,New,,Original Registration,September 02 2020,2020,King,SEATTLE,98103.0
385632,WA1F2BFY6M,144825705,2021,AUDI,Q5 e,New,April 14 2021,Original Title,May 14 2021,2021,Thurston,OLYMPIA,98501.0
385826,WP0AD2Y13N,205891535,2022,PORSCHE,Taycan,New,June 16 2022,Original Title,July 15 2022,2022,King,SAMMAMISH,98075.0
386053,1G1RD6E42B,242478960,2011,CHEVROLET,Volt,New,March 30 2011,Original Registration,April 12 2011,2011,King,SEATTLE,98112.0
